"","Column","Row","RefNumber","Name.Append","Name","ID","ControlType","TopHit","Correct.Accession.number","Accession","Probe","blast2go.Seq.Description","NCBI.Accession.name","Gene","Gene.Code","Probe.Group","Modified.Probe.Group","Function","FC","Species.Detail","Species.Group","X","X.1","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CUST_103_PI426266615",91,71,949,"AF007889_115_150","AF007889_115_150","CUST_103_PI426266615","FALSE","","AF007889","AF007889.1","AF007889","","Symbiodinium microadriaticum calmodulin (SMCaM1)","Symbiodinium microadriaticum calmodulin (SMCaM1)","","calcium signaling","calcium ion binding","signaling","ZOOX - signaling","Symbiodinium microadriaticum","zooxanthellae",NA,NA,0.463027203477235,7.28961736799278,1.50152133763498,0.173163438583339,0.795393016568604,-4.83555183718195
"CUST_12_PI426227890",76,37,3426,"222544635_EZ000825.1","222544635_EZ000825.1_899-1219","CUST_12_PI426227890","FALSE","gi|222544635_EZ000825.1_899-1219","EZ000825.1","EZ000825.1","EZ000825","topoisomerase i","DNA topoisomerase 1 (TOP1)","DNA topoisomerase 1 (TOP1)","","DNA replication_repair_unwind","DNA damage_UV response","DNA repair","MF","Acropora millepora","coral",NA,NA,-0.658078288295481,0.367674598590886,-1.50009612371136,0.173523993132978,0.795393016568604,-4.83722933939734
"CUST_15_PI426232934",81,92,2497,"62767032_AY916504.1","62767032_AY916504.1_689-829","CUST_15_PI426232934","FALSE","gi|62767032_AY916504.1_689-829","AY916504.1","AY916504.1","AY916504","","superoxide dismutase","superoxide dismutase","","reactive O2 species metabolism","(revisit)","oxidative stress","SR","Symbiodinium sp.","zooxanthellae",NA,NA,0.575681048906163,0.225595115192779,1.49948361338464,0.173679154840598,0.795393016568604,-4.83795003013527
"CUST_25_PI426267032",73,15,3929,"168989246_DQ483007.1","168989246_DQ483007.1_370-717","CUST_25_PI426267032","FALSE","gi|168989246_DQ483007.1_370-717","DQ483007.1","DQ483007.1","DQ483007","ccaat enhancer binding protein (c ebp) gamma","CCAAT enhancer-binding protein-like mRNA","CCAAT enhancer-binding protein-like mRNA","","transcription regulation","DNA binding","regulation of transcription","ZOOX - transcription","Symbiodinium sp. clade C","zooxanthellae",NA,NA,0.729460773864228,2.92784547645499,1.4994302476816,0.173692679393782,0.795393016568604,-4.83801281420987
"CUST_18_PI426266274",72,161,4020,"222546630_EZ002820.1","222546630_EZ002820.1_211-471","CUST_18_PI426266274","FALSE","gi|222546630_EZ002820.1_211-471","EZ002820.1","EZ002820.1","EZ002820","lon protease mitochondrial precursor","Lon protease homolog","Lon protease homolog","","reactive O2 species metabolism","(revisit)","oxidative stress","SR","Acropora millepora","coral",NA,NA,0.577289819078961,0.416988778149914,1.49808642201482,0.1740335592557,0.795393016568604,-4.83959343908509
"CUST_5_PI426264527",89,120,1171,"193081165_EU717908.1","193081165_EU717908.1_38-232","CUST_5_PI426264527","FALSE","gi|193081165_EU717908.1_38-232","EU717908.1","EU717908.1","EU717908","mannose-binding lectin","mannose-binding lectin","mannose-binding lectin","","immune response","binds apoptotic-nectrotic cells","immune response","SR","Acropora millepora","coral",NA,NA,-0.657146296085962,0.453109867069708,-1.49754467095876,0.174171151728731,0.795393016568604,-4.84023045263136
"CUST_276_PI426266615",50,151,7633,"MGID_12_297_331","MGID_12_297_331","CUST_276_PI426266615","FALSE","","MGID_12","DQ213995","MGID_12","","heme binding protein 2 (HEBP2)","heme binding protein 2 (HEBP2)","","stress response","facilitates necrotic cell death","stress response","SR","Montastraea annularis","coral",NA,NA,-0.683705876111599,0.489919109987734,-1.4959005821414,0.174589311236875,0.795393016568604,-4.84216293291284
"CUST_104_PI426266349",80,6,2704,"222785173_EZ013807.1","222785173_EZ013807.1_59-895","CUST_104_PI426266349","FALSE","gi|222785173_EZ013807.1_59-895","EZ013807.1","EZ013807.1","EZ013807","cathepsin f","Cathepsin F (CTSF)","Cathepsin F (CTSF)","","proteolysis","intracellular degradation and turnover of proteins","proteolysis","MF","Acropora millepora","coral",NA,NA,-0.574744954962147,0.356414101921737,-1.4956859018022,0.174643979770376,0.795393016568604,-4.84241519185752
"CUST_45_PI426266615",92,38,720,"Ac_16_101_135","Ac_16_101_135","CUST_45_PI426266615","FALSE","","Ac_16","EZ003000","Ac_16","","Type I inositol-3,4-bisphosphate 4-phosphatase (Inpp4a)","Type I inositol-3,4-bisphosphate 4-phosphatase (Inpp4a)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.431105571007409,0.329179108174018,1.49553245937486,0.174683063433285,0.795393016568604,-4.8425954823802
"CUST_66_PI426227884",87,89,1596,"222785329_EZ013963.1","222785329_EZ013963.1_8-1024","CUST_66_PI426227884","FALSE","gi|222785329_EZ013963.1_8-1024","EZ013963.1","EZ013963.1","EZ013963","malate dehydrogenase","Malate dehydrogenase (mdh","Malate dehydrogenase (mdh","","metabolism-mixed","TCA cycle","metabolism","NCF","Acropora millepora","coral",NA,NA,-0.663917600003651,0.498403536259711,-1.49476550966253,0.174878532623561,0.795393016568604,-4.84349648720762
"CUST_9_PI426247730",74,151,3697,"222795201_EZ023589.1","222795201_EZ023589.1_314-469","CUST_9_PI426247730","FALSE","gi|222795201_EZ023589.1_314-469","EZ023589.1","EZ023589.1","EZ023589","hexokinase family protein","Hexokinase-1 (Hk1)","Hexokinase-1 (Hk1)","","glycolysis","(revisit)","metabolism","NCF","Acropora millepora","coral",NA,NA,-0.462905542012129,0.232799469099241,-1.49349303277521,0.175203276434432,0.795393016568604,-4.84499086712144
"CUST_99_PI426265159",70,99,4379,"222788903_EZ017335.1","222788903_EZ017335.1_238-621","CUST_99_PI426265159","FALSE","gi|222788903_EZ017335.1_238-621","EZ017335.1","EZ017335.1","EZ017335","carbohydrate sulfotransferase 10","Carbohydrate sulfotransferase 10 (CHST10)","Carbohydrate sulfotransferase 10 (CHST10)","","metabolism-mixed","(revisit)","metabolism","MF","Acropora millepora","coral",NA,NA,-0.462905542012129,0.292009359943934,-1.49349303277521,0.175203276434432,0.795393016568604,-4.84499086712144
"CUST_219_PI426227893",87,134,1492,"222802488_EZ030876.1","222802488_EZ030876.1_662-814","CUST_219_PI426227893","FALSE","gi|222802488_EZ030876.1_662-814","EZ030876.1","EZ030876.1","EZ030876","zinc finger protein dpf3-like","Zinc finger protein DPF3 (DPF3","Zinc finger protein DPF3 (DPF3","","transcription regulation","(revisit)","transcription","NCF","Acropora millepora","coral",NA,NA,0.577289819078961,0.834126188892672,1.49277534237245,0.175386673937711,0.795393016568604,-4.84583343037542
"CUST_141_PI426226915",68,92,4629,"222794910_EZ023298.1","222794910_EZ023298.1_31-249","CUST_141_PI426226915","FALSE","gi|222794910_EZ023298.1_31-249","EZ023298.1","EZ023298.1","EZ023298","3 alpha procollagen","Collagen alpha-2(VI) chain (COL6A2)","Collagen alpha-2(VI) chain (COL6A2)","","cytoskeletal","cell adhesion_signaling","cytoskeletal organization","MF","Acropora millepora","coral",NA,NA,0.709062142709612,0.620426995996816,1.49257291440664,0.175438433200081,0.795393016568604,-4.84607104240332
"CUST_218_PI426226825",88,155,1399,"222801086_EZ029474.1","222801086_EZ029474.1_140-1724","CUST_218_PI426226825","FALSE","gi|222801086_EZ029474.1_140-1724","EZ029474.1","EZ029474.1","EZ029474","palmitoyl-protein thioesterase 1","Palmitoyl-protein thioesterase 1 (PPT1)","Palmitoyl-protein thioesterase 1 (PPT1)","","hydrolase_protein modification","lysosomal","regulation of apoptosis","MF","Acropora millepora","coral",NA,NA,-0.516716563445902,0.391843298808072,-1.49225518413513,0.175519702002348,0.795393016568604,-4.84644396468929
"CUST_259_PI426266615",81,154,2466,"Hsp90(2)3_120_154","Hsp90(2)3_120_154","CUST_259_PI426266615","FALSE","","Hsp90(2)","JK822215.1","Hsp90(2)","","leucine-rich repeat ribonuclease inhibitor family protein (NLRP4); predicted protein","leucine-rich repeat ribonuclease inhibitor family protein (NLRP4); predicted protein","","inflammation","(revisit)","inflammation","MF","Montastraea cavernosa","coral",NA,NA,-0.593916358239976,0.343613874820072,-1.49023328051614,0.17603765452882,0.795393016568604,-4.84881614820374
"CUST_39_PI426265159",81,52,2517,"222781274_EZ009945.1","222781274_EZ009945.1_208-441","CUST_39_PI426265159","FALSE","gi|222781274_EZ009945.1_208-441","EZ009945.1","EZ009945.1","EZ009945","3-hydroxyisobutyryl-coenzyme a hydrolase","3-hydroxyisobutyryl-CoA hydrolase","3-hydroxyisobutyryl-CoA hydrolase","","metabolism-mixed","(revisit)","metabolism","MF","Acropora millepora","coral",NA,NA,-0.724425872924095,0.455119257021495,-1.48855160006511,0.176469495361158,0.795393016568604,-4.85078792857148
"CUST_145_PI426266615",88,26,1382,"AY181557_121_155","AY181557_121_155","CUST_145_PI426266615","FALSE","","AY181557","AY181557.1","AY181557","","green fluorescent protein","green fluorescent protein","","bioluminescence","bioluminescence","bioluminescence","NCF","Montastraea cavernosa","coral",NA,NA,-0.420292205491292,0.204204547246777,-1.48846398344164,0.17649202054763,0.795393016568604,-4.85089062869788
"CUST_4_PI426227498",75,146,3454,"222544682_EZ000872.1","222544682_EZ000872.1_12-449","CUST_4_PI426227498","FALSE","gi|222544682_EZ000872.1_12-449","EZ000872.1","EZ000872.1","EZ000872","serine threonine-protein kinase osr1","Serine/threonine-protein kinase OSR1 (OXSR1)","Serine/threonine-protein kinase OSR1 (OXSR1)","","reactive O2 species metabolism","(revisit)","cellular signaling","NCF","Acropora millepora","coral",NA,NA,0.846094300493339,0.834825047514248,1.48721234572399,0.176814083091597,0.795393016568604,-4.85235740569501
"CUST_490_PI426227498",70,8,4343,"222781484_EZ010155.1","222781484_EZ010155.1_143-1900","CUST_490_PI426227498","FALSE","gi|222781484_EZ010155.1_143-1900","EZ010155.1","EZ010155.1","EZ010155","casein kinase i-like","Casein kinase I (CK1)","Casein kinase I (CK1)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.672866914263578,0.369938396311441,1.48708671138767,0.176846439494315,0.795393016568604,-4.85250460029534
"CUST_12_PI426266360",56,39,6705,"222779421_EZ008092.1","222779421_EZ008092.1_164-547","CUST_12_PI426266360","FALSE","gi|222779421_EZ008092.1_164-547","EZ008092.1","EZ008092.1","EZ008092","protein mpv17","Protein Mpv17 (mpv17)","Protein Mpv17 (mpv17)","","reactive O2 species metabolism","mitochondrial DNA (mtDNA) maintenance","oxidative stress","SR","Acropora millepora","coral",NA,NA,-0.503625538824625,0.442979795792855,-1.48692246789229,0.176888747465943,0.795393016568604,-4.85269702030775
"CUST_40_PI426266363",93,155,579,"222784240_EZ012898.1","222784240_EZ012898.1_174-689","CUST_40_PI426266363","FALSE","gi|222784240_EZ012898.1_174-689","EZ012898.1","EZ012898.1","EZ012898","armadillo repeat containing 1","Armadillo repeat-containing protein 1 (Armc1","Armadillo repeat-containing protein 1 (Armc1","","ion channel_transport","metal ion binding","ion transport","NCF","Acropora millepora","coral",NA,NA,-0.574744954962147,0.310174132929508,-1.48549774611728,0.177256126458984,0.795393016568604,-4.8543657051672
"CUST_247_PI426246026",81,116,2485,"238820527_FJ966875.1","238820527_FJ966875.1_67-672","CUST_247_PI426246026","FALSE","gi|238820527_FJ966875.1_67-672","FJ966875.1","FJ966875.1","FJ966875","cytochrome oxidase subunit i","cytochrome oxidase subunit I","cytochrome oxidase subunit I","","ETC","respiration","cellular respiration","NCF","Acropora millepora","coral",NA,NA,0.606178741277163,0.627619012377713,1.48531222691449,0.177304014730618,0.795393016568604,-4.85458293208015
"CUST_69_PI426227884",74,35,3755,"222792350_EZ020738.1","222792350_EZ020738.1_63-1082","CUST_69_PI426227884","FALSE","gi|222792350_EZ020738.1_63-1082","EZ020738.1","EZ020738.1","EZ020738","mitochondrial malate dehydrogenase","Malate dehydrogenase","Malate dehydrogenase","","metabolism-mixed","TCA cycle","metabolism","NCF","Acropora millepora","coral",NA,NA,-0.724579145079365,0.6696386479732,-1.48516742620084,0.177341400346326,0.795393016568604,-4.85475247159078
"CUST_182_PI426232940",88,79,1437,"288950269_GQ501340.1","288950269_GQ501340.1_13-372","CUST_182_PI426232940","FALSE","gi|288950269_GQ501340.1_13-372","GQ501340.1","GQ501340.1","GQ501340","cytochrome oxidase subunit I (cox1)","cytochrome oxidase subunit I (cox1)","cytochrome oxidase subunit I (cox1); MT-CO1","","cell respiration","ETC","cellular respiration","NCF","Symbiodinium microadriaticum","zooxanthellae",NA,NA,-0.369764978147101,5.64492495770895,-1.48448038794574,0.177518880707727,0.795393016568604,-4.8555567738972
"CUST_21_PI426266615",85,13,1962,"AB201749_1369_1403","AB201749_1369_1403","CUST_21_PI426266615","FALSE","","AB201749","AB201749.1","AB201749","","HSP70 mRNA for heat shock protein 70","HSP70 mRNA for heat shock protein 70","","protein modification","(revisit)","molecular chaperone","SR","Pocillopora damicornis","coral",NA,NA,-0.663917600003651,0.430624323154142,-1.48402630670336,0.177636269327225,0.795393016568604,-4.85608825407986
"CUST_463_PI426227486",87,126,1496,"222798478_EZ026866.1","222798478_EZ026866.1_14-471","CUST_463_PI426227486","FALSE","gi|222798478_EZ026866.1_14-471","EZ026866.1","EZ026866.1","EZ026866","sepiapterin reductase","Sepiapterin reductase (SPR","Sepiapterin reductase (SPR","","misc","(revisit)","misc (fix)","misc","Acropora millepora","coral",NA,NA,0.575681048906164,0.229705027783933,1.48353592281291,0.177763120929667,0.795393016568604,-4.85666213183487
"CUST_10_PI426246035",84,152,1975,"222785876_EZ014358.1","222785876_EZ014358.1_50-232","CUST_10_PI426246035","FALSE","gi|222785876_EZ014358.1_50-232","EZ014358.1","EZ014358.1","EZ014358","glucose-6-phosphatase","Glucose-6-phosphatase 2 (G6pc2)","Glucose-6-phosphatase 2 (G6pc2)","","gluconeogenesis","(revisit)","metabolism","NCF","Acropora millepora","coral",NA,NA,0.40078396583014,1.51802669632772,1.4820711508656,0.178142508476813,0.795393016568604,-4.85837572392137
"CUST_162_PI426226825",39,159,9433,"222784615_EZ013259.1","222784615_EZ013259.1_94-309","CUST_162_PI426226825","FALSE","gi|222784615_EZ013259.1_94-309","EZ013259.1","EZ013259.1","EZ013259","steroid receptor rna activator 1","Steroid receptor RNA activator 1 (SRA1)","Steroid receptor RNA activator 1 (SRA1)","","apoptosis","cell differentiation","regulation of transcription","NCF","Acropora millepora","coral",NA,NA,-0.809198602586465,0.512493873154498,-1.48135207840774,0.178329019026798,0.795393016568604,-4.85921662908849
"CUST_159_PI426226825",52,82,7258,"222784662_EZ013304.1","222784662_EZ013304.1_267-596","CUST_159_PI426226825","FALSE","gi|222784662_EZ013304.1_267-596","EZ013304.1","EZ013304.1","EZ013304","sphingosine-1-phosphate phosphatase 1","Sphingosine-1-phosphate phosphatase 1 (Sgpp1)","Sphingosine-1-phosphate phosphatase 1 (Sgpp1)","","apoptosis","apoptosis","regulation of apoptosis","MF","Acropora millepora","coral",NA,NA,-0.749399284581669,0.531564505341515,-1.4792495242336,0.178875375111114,0.795393016568604,-4.86167422439461
"CUST_1261_PI426227498",96,73,128,"222797001_EZ025389.1","222797001_EZ025389.1_128-724","CUST_1261_PI426227498","FALSE","gi|222797001_EZ025389.1_128-724","EZ025389.1","EZ025389.1","EZ025389","mitogen-activated protein kinase 1","Mitogen-activated protein kinase 1 (mapk1)","Mitogen-activated protein kinase 1 (mapk1)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,-0.392985879299102,0.147369704737163,-1.47878422796679,0.178996486142974,0.795393016568604,-4.86221785033051
"CUST_14_PI426266267",64,76,5293,"222799393_EZ027781.1","222799393_EZ027781.1_91-225","CUST_14_PI426266267","FALSE","gi|222799393_EZ027781.1_91-225","EZ027781.1","EZ027781.1","EZ027781","protein kinase iota","Protein kinase C iota type (PRKCI)","Protein kinase C iota type (PRKCI)","","metal ion binding","anti-apoptosis","regulation of apoptosis","MF","Acropora millepora","coral",NA,NA,-0.392985879299102,0.147369704737163,-1.47878422796679,0.178996486142974,0.795393016568604,-4.86221785033051
"CUST_1417_PI426227498",47,91,8155,"222801338_EZ029726.1","222801338_EZ029726.1_8-878","CUST_1417_PI426227498","FALSE","gi|222801338_EZ029726.1_8-878","EZ029726.1","EZ029726.1","EZ029726","nima (never in mitosis gene a)-related kinase 2","Serine/threonine-protein kinase Nek2","Serine/threonine-protein kinase Nek2","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,-0.392985879299102,0.147369704737163,-1.47878422796679,0.178996486142974,0.795393016568604,-4.86221785033051
"CUST_476_PI426227498",71,100,4133,"222781456_EZ010127.1","222781456_EZ010127.1_877-987","CUST_476_PI426227498","FALSE","gi|222781456_EZ010127.1_877-987","EZ010127.1","EZ010127.1","EZ010127","guanine nucleotide binding protein (g protein) beta polypeptide 1","Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 (gnb1)","Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 (gnb1)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,-0.657160037609252,0.624464790178389,-1.47875892639997,0.179003073938996,0.795393016568604,-4.86224740874747
"CUST_181_PI426264540",81,102,2492,"222786977_EZ015449.1","222786977_EZ015449.1_67-842","CUST_181_PI426264540","FALSE","gi|222786977_EZ015449.1_67-842","EZ015449.1","EZ015449.1","EZ015449","diacylglycerol kinase zeta","Diacylglycerol kinase zeta (Dgkz)","Diacylglycerol kinase zeta (Dgkz)","","metal ion binding","responses to extracellular stimuli","signaling","MF","Acropora millepora","coral",NA,NA,-0.641092539590762,0.413999280601084,-1.47861039293702,0.179041752128847,0.795393016568604,-4.86242092693463
"CUST_35_PI426266278",88,115,1419,"222785819_EZ014301.1","222785819_EZ014301.1_40-1167","CUST_35_PI426266278","FALSE","gi|222785819_EZ014301.1_40-1167","EZ014301.1","EZ014301.1","EZ014301","peroxisomal biogenesis factor 16","Peroxisomal membrane protein PEX16 (PEX16)","Peroxisomal membrane protein PEX16 (PEX16)","","peroxisomal","protein binding_peroxisome biogenesis","transport","MF","Acropora millepora","coral",NA,NA,-0.657160037609252,0.411190022169466,-1.47800946725764,0.179198309780744,0.795393016568604,-4.86312284291257
"CUST_85_PI426266349",84,142,1980,"222781944_EZ010615.1","222781944_EZ010615.1_142-510","CUST_85_PI426266349","FALSE","gi|222781944_EZ010615.1_142-510","EZ010615.1","EZ010615.1","EZ010615","ubiquitin specific peptidase 8","Ubiquitin carboxyl-terminal hydrolase 8 (Usp8)","Ubiquitin carboxyl-terminal hydrolase 8 (Usp8)","","protein deubiquitination","cell proliferation","signaling","NCF","Acropora millepora","coral",NA,NA,-0.679251075948411,0.540369402026732,-1.47783611063056,0.179243496691516,0.795393016568604,-4.86332530634078
