"","Column","Row","RefNumber","Name.Append","Name","ID","ControlType","TopHit","Correct.Accession.number","Accession","Probe","blast2go.Seq.Description","NCBI.Accession.name","Gene","Gene.Code","Probe.Group","Modified.Probe.Group","Function","FC","Species.Detail","Species.Group","X","X.1","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CUST_108_PI426226915",10,126,14124,"222782614_EZ011285.1","222782614_EZ011285.1_56-748","CUST_108_PI426226915","FALSE","gi|222782614_EZ011285.1_56-748","EZ011285.1","EZ011285.1","EZ011285","actin binding lim protein 1","Actin-binding LIM protein 1 (Ablim1)","Actin-binding LIM protein 1 (Ablim1)","","cytoskeletal","cell motility_cytokinesis_signaling","cytoskeletal organization","MF","Acropora millepora","coral",NA,NA,-0.710067973923926,0.443974981067174,-2.67982290770117,0.0289716802444424,0.72739723384441,-3.250523096735
"CUST_243_PI426232937",83,3,2295,"DQ174709.1","DQ174709.1","CUST_243_PI426232937","FALSE","gb|DQ174709.1|gi|86562528","DQ174709.1","DQ174709.1","DQ174709","","photosystem ii protein d1","psbA gene for photosystem II protein D1","","photosynthesis","response to light","photosynthesis","ZOOX - photosynthesis","Symbiodinium sp.","zooxanthellae",NA,NA,1.49201810277611,5.47645231993155,2.67800263854402,0.0290519030707819,0.72739723384441,-3.25276668869324
"CUST_73_PI426266615",55,81,6848,"Ac_28_13_48","Ac_28_13_48","CUST_73_PI426266615","FALSE","","Ac_28","NM_001030757.1","Ac_28","","Hsp70 interacting protein (suppression of tumorigenicity 13; ST13), mRNA","Hsp70 interacting protein (suppression of tumorigenicity 13; ST13), mRNA","","protein modification","(revisit)","molecular chaperone","SR","Acropora cervicornis","coral",NA,NA,-0.849718366619721,0.512534091024245,-2.67798185007419,0.0290528205800737,0.72739723384441,-3.25279231324883
"CUST_5_PI426266594",37,164,9677,"75858832_DQ144984.1","75858832_DQ144984.1_56-583","CUST_5_PI426266594","FALSE","gi|75858832_DQ144984.1_56-583","DQ144984.1","DQ144984.1","DQ144984","","ubiquitin c","polyubiquitin","","ubiquitin","(revisit)","protein modification","MF","Symbiodinium sp. clade C","zooxanthellae",NA,NA,-0.600755005627239,5.3252687206485,-2.67401459291843,0.0292284650323299,0.72739723384441,-3.25768310586347
"CUST_33_PI426232937",68,9,4752,"AJ884897.1","AJ884897.1","CUST_33_PI426232937","FALSE","emb|AJ884897.1|gi|87158054","AJ884897.1","AJ884897.1","AJ884897","","photosystem ii protein d1","chloroplast psbA gene","","photosynthesis","response to light","photosynthesis","ZOOX - photosynthesis","Symbiodinium sp.","zooxanthellae",NA,NA,1.43480604446415,4.83828172554124,2.67191224137963,0.0293219865998475,0.72739723384441,-3.26027536018473
"CUST_1037_PI426227498",94,46,388,"222787573_EZ016045.1","222787573_EZ016045.1_67-1454","CUST_1037_PI426227498","FALSE","gi|222787573_EZ016045.1_67-1454","EZ016045.1","EZ016045.1","EZ016045","g protein beta 5 subunit","Guanine nucleotide-binding protein subunit beta-5 (GNB5)","Guanine nucleotide-binding protein subunit beta-5 (GNB5)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.764544162473603,0.497038567905296,2.79020044882403,0.0245106354826576,0.724053004780265,-3.11500886649459
"CUST_101_PI426227486",83,57,2268,"222779818_EZ008489.1","222779818_EZ008489.1_24-856","CUST_101_PI426227486","FALSE","gi|222779818_EZ008489.1_24-856","EZ008489.1","EZ008489.1","EZ008489","steroid 5 alpha-reductase 1","3-oxo-5-alpha-steroid 4-dehydrogenase 1 (Srd5a1)","3-oxo-5-alpha-steroid 4-dehydrogenase 1 (Srd5a1)","","sexual differentiation","cell differentiation_response to stimulus","response to stimulus","MF","Acropora millepora","coral",NA,NA,0.807348058833211,0.670309775241709,2.78653557273304,0.0246467131200136,0.724053004780265,-3.11949020634018
"CUST_241_PI426246026",75,96,3479,"222803194_EZ031582.1","222803194_EZ031582.1_20-541","CUST_241_PI426246026","FALSE","gi|222803194_EZ031582.1_20-541","EZ031582.1","EZ031582.1","EZ031582","succinate dehydrogenase cytochrome b560 mitochondrial precursor","Succinate dehydrogenase cytochrome b560 subunit","Succinate dehydrogenase cytochrome b560 subunit","","ETC","receptor-mediated endocytosis","cellular respiration","NCF","Acropora millepora","coral",NA,NA,-1.38074551210976,3.56594852533685,-2.78265860028479,0.0247915186192369,0.724053004780265,-3.12423234169671
"CUST_8_PI426232937",81,89,2580,"27372282_AB086878.1","27372282_AB086878.1_8-877","CUST_8_PI426232937","FALSE","gi|27372282_AB086878.1_8-877","AB086878.1","AB086878.1","AB086878","","photosystem ii protein d1","psbA gene for photosystem II protein D1","","photosynthesis","response to light","photosynthesis","ZOOX - photosynthesis","Symbiodinium sp.","zooxanthellae",NA,NA,1.21351314205862,4.84716933316969,2.79804441648449,0.024221998780922,0.722798485361136,-3.10542192568192
"CUST_256_PI426232937",68,59,4727,"EU179715.1","EU179715.1","CUST_256_PI426232937","FALSE","gb|EU179715.1|gi|162945815","EU179715.1","EU179715.1","EU179715","","ribulose 1,5-bisphosphate carboxylase oxygenase (RuBisCO)","ribulose 1,5-bisphosphate carboxylase oxygenase (RuBisCO)","","photosynthesis","CO2 fixation_photosynthesis","CO2 fixation","ZOOX - CO2 fixation","Symbiodinium sp.","zooxanthellae",NA,NA,-1.11838267486966,0.763117712957851,-2.80836271044978,0.0238476733736038,0.716822766076646,-3.09282033373005
"CUST_90_PI426232940",90,157,1070,"42600968_AY456110.1","42600968_AY456110.1_308-937","CUST_90_PI426232940","FALSE","gi|42600968_AY456110.1_308-937","AY456110.1","AY456110.1","AY456110","cytochrome b","cytochrome b gene (cob) mitochondrial (MT-CYB)","cytochrome b gene (cob) mitochondrial (MT-CYB)","","ETC","cell respiration","cellular respiration","NCF","Symbiodinium microadriaticum","zooxanthellae",NA,NA,-0.876364296207615,3.38120674611252,-2.87819130846887,0.0214673502728738,0.711462762982369,-3.00783669432942
"CUST_249_PI426232937",86,30,1708,"DQ482993.1","DQ482993.1","CUST_249_PI426232937","FALSE","gb|DQ482993.1|gi|168989232","DQ482993.1","DQ482993.1","DQ482993","","peridinin chlorophyll-a binding protein apoprotein precursor","peridinin chlorophyll-a binding protein apoprotein (pcp)","","photosynthesis","response to light","photosynthesis","ZOOX - photosynthesis","Symbiodinium sp. clade C","zooxanthellae",NA,NA,1.24503377623233,3.3086363341257,2.87213353550124,0.0216636967439147,0.711462762982369,-3.01518790807234
"CUST_650_PI426227498",68,72,4639,"222783213_EZ011882.1","222783213_EZ011882.1_950-1075","CUST_650_PI426227498","FALSE","gi|222783213_EZ011882.1_950-1075","EZ011882.1","EZ011882.1","EZ011882","mitogen-activated protein kinase kinase 1","Dual specificity mitogen-activated protein kinase kinase 2 (MAP2K2)","Dual specificity mitogen-activated protein kinase kinase 2 (MAP2K2)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,-0.687387952414601,0.389160185697325,-2.87006975994716,0.0217310147613377,0.711462762982369,-3.01769328729088
"CUST_108_PI426266274",90,102,1016,"222791975_EZ020363.1","222791975_EZ020363.1_235-663","CUST_108_PI426266274","FALSE","gi|222791975_EZ020363.1_235-663","EZ020363.1","EZ020363.1","EZ020363","glutathione peroxidase 1","Glutathione peroxidase 1 (GPX1","Glutathione peroxidase 1 (GPX1","","reactive O2 species metabolism","oxidoreductase","oxidative stress","SR","Acropora millepora","coral",NA,NA,-0.864976671310468,0.640750819901452,-2.86390140129616,0.0219335207634575,0.711462762982369,-3.02518440550598
"CUST_9_PI426232937",68,136,4607,"27372282_AB086878.1","27372282_AB086878.1_8-877","CUST_9_PI426232937","FALSE","gi|27372282_AB086878.1_8-877","AB086878.1","AB086878.1","AB086878","","photosystem ii protein d1","psbA gene for photosystem II protein D1","","photosynthesis","response to light","photosynthesis","ZOOX - photosynthesis","Symbiodinium sp.","zooxanthellae",NA,NA,1.5814580303144,5.6732553284802,2.86386125982228,0.0219348450138785,0.711462762982369,-3.02523316902455
"CUST_138_PI426266271",75,16,3519,"222785056_EZ013690.1","222785056_EZ013690.1_128-295","CUST_138_PI426266271","FALSE","gi|222785056_EZ013690.1_128-295","EZ013690.1","EZ013690.1","EZ013690","RING finger protein 4","RING finger protein 4 (Rnf4)","RING finger protein 4 (Rnf4)","","protein ubiquitination","zinc ion binding_immune response","regulation of transcription","NCF","Acropora millepora","jellyfish",NA,NA,-0.920579578284089,0.522916832702235,-2.84648857487277,0.0225158449727349,0.711462762982369,-3.04635415928695
"CUST_12_PI426266615",11,81,14064,"AB086828_381_415","AB086828_381_415","CUST_12_PI426266615","FALSE","","AB086828","AB086828.1","AB086828","","Actin","Actin","","cytoskeletal","cell motility_cytokinesis_signaling","cytoskeletal organization","MF","Symbiodinium sp.","zooxanthellae",NA,NA,-1.06348761822357,1.28316171203637,-2.84078606101263,0.0227100264981964,0.711462762982369,-3.05329426593089
"CUST_21_PI426266317",86,93,1758,"222781277_EZ009948.1","222781277_EZ009948.1_238-423","CUST_21_PI426266317","FALSE","gi|222781277_EZ009948.1_238-423","EZ009948.1","EZ009948.1","EZ009948","translocase of inner mitochondrial membrane 50 homolog","Mitochondrial import inner membrane translocase subunit TIM50 (timm50","Mitochondrial import inner membrane translocase subunit TIM50 (timm50","","protein transport","zinc ion binding_protein transport","molecular chaperone","MF","Acropora millepora","coral",NA,NA,0.644849375795661,0.309068612593531,2.84062581670001,0.0227155082064308,0.711462762982369,-3.05348933840229
"CUST_6_PI426266267",92,25,808,"6088081_AB033198.1","6088081_AB033198.1_39-647","CUST_6_PI426266267","FALSE","gi|6088081_AB033198.1_39-647","AB033198.1","AB033198.1","AB033198","atp synthase f0 subunit 6","ATPase 6","ATPase 6","","ETC","ion transport","cellular respiration","NCF","Acropora gemmifera","coral",NA,NA,1.12806525468543,10.409687599333,2.83950473897168,0.0227538970203327,0.711462762982369,-3.05485415349288
"CUST_1237_PI426227498",51,67,7511,"222796418_EZ024806.1","222796418_EZ024806.1_575-784","CUST_1237_PI426227498","FALSE","gi|222796418_EZ024806.1_575-784","EZ024806.1","EZ024806.1","EZ024806","ras-related protein rab-27a","Ras-related protein Rab-27A (Rab27a)","Ras-related protein Rab-27A (Rab27a)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,-0.749252317712086,0.444319325074509,-2.83792653656282,0.0228080533760278,0.711462762982369,-3.05677570844447
"CUST_69_PI426232937",59,62,6120,"AY149122.1","AY149122.1","CUST_69_PI426232937","FALSE","gb|AY149122.1|gi|23986338","AY149122.1","AY149122.1","AY149122","","peridinin chlorophyll-a binding protein apoprotein precursor","peridinin chlorophyll-a binding protein apoprotein (pcp)","","photosynthesis","response to light","photosynthesis","ZOOX - photosynthesis","Symbiodinium sp.","zooxanthellae",NA,NA,0.644849375795661,0.486768103439232,2.83775372387631,0.0228139916134939,0.711462762982369,-3.05698613445357
"CUST_18_PI426227890",88,62,1364,"222545186_EZ001376.1","222545186_EZ001376.1_137-241","CUST_18_PI426227890","FALSE","gi|222545186_EZ001376.1_137-241","EZ001376.1","EZ001376.1","EZ001376","rna polymerase i-specific transcription initiation factor rrn3-like","RNA polymerase I-specific transcription initiation factor RRN3 (RRN3","RNA polymerase I-specific transcription initiation factor RRN3 (RRN3","","transcription machinery","(revisit)","transcription","NCF","Acropora millepora","coral",NA,NA,0.744440766986255,0.442514993552323,2.83126798754521,0.0230380220101746,0.711462762982369,-3.06488583515277
"CUST_120_PI426226868",59,121,6172,"222785886_EZ014368.1","222785886_EZ014368.1_120-450","CUST_120_PI426226868","FALSE","gi|222785886_EZ014368.1_120-450","EZ014368.1","EZ014368.1","EZ014368","cell division cycle 45-like","CDC45-related protein (Cdc45l)","CDC45-related protein (Cdc45l)","","cell cycle regulation","DNA replication","regulation of transcription","NCF","Acropora millepora","coral",NA,NA,0.734516171355872,0.361228329815843,2.82119123550735,0.0233906381827341,0.711462762982369,-3.07716832178316
"CUST_144_PI426226915",45,72,8411,"222795405_EZ023793.1","222795405_EZ023793.1_11-442","CUST_144_PI426226915","FALSE","gi|222795405_EZ023793.1_11-442","EZ023793.1","EZ023793.1","EZ023793","beta-tubulin","Tubulin beta chain","Tubulin beta chain","","cytoskeletal","cell motility_protein binding","cytoskeletal organization","MF","Acropora millepora","coral",NA,NA,-0.581686870728502,9.57155422257717,-2.82064982171064,0.023409741855742,0.711462762982369,-3.07782855090724
"CUST_313_PI426227486",36,91,9959,"222785331_EZ013965.1","222785331_EZ013965.1_43-938","CUST_313_PI426227486","FALSE","gi|222785331_EZ013965.1_43-938","EZ013965.1","EZ013965.1","EZ013965","coproporphyrinogen iii oxidase","Coproporphyrinogen III oxidase (Coprox)","Coproporphyrinogen III oxidase (Coprox)","","misc","(revisit)","misc (fix)","misc","Acropora millepora","coral",NA,NA,-0.905873184943837,1.80332128599433,-2.81819439387143,0.0234965846929583,0.711462762982369,-3.08082321745717
"CUST_24_PI426246032",82,79,2421,"222788896_EZ017328.1","222788896_EZ017328.1_70-642","CUST_24_PI426246032","FALSE","gi|222788896_EZ017328.1_70-642","EZ017328.1","EZ017328.1","EZ017328","dna replication complex gins protein psf1","DNA replication complex GINS protein PSF1 (GINS1)","DNA replication complex GINS protein PSF1 (GINS1)","","DNA replication_repair_unwind","DNA binding","DNA replication","NCF","Acropora millepora","coral",NA,NA,-1.43614046590526,2.63658134509933,-2.90313792753784,0.0206781046580363,0.703739132080937,-2.97760810047554
"CUST_66_PI426232940",65,15,5241,"31505742_AY289707.1","31505742_AY289707.1_88-912","CUST_66_PI426232940","FALSE","gi|31505742_AY289707.1_88-912","AY289707.1","AY289707.1","AY289707","cytochrome oxidase subunit I (cox1)","cytochrome oxidase subunit I (cox1)","cytochrome oxidase subunit I (cox1); MT-CO1","","cell respiration","ETC","cellular respiration","NCF","Symbiodinium sp.","zooxanthellae",NA,NA,-0.69166491683184,0.345159109369331,-2.91200854867417,0.0204048036342672,0.700224844715938,-2.96687688363428
"CUST_38_PI426232937",93,129,592,"AJ884898.1","AJ884898.1","CUST_38_PI426232937","FALSE","emb|AJ884898.1|gi|87158056","AJ884898.1","AJ884898.1","AJ884898","","photosystem ii protein d1","chloroplast psbA gene","","photosynthesis","response to light","photosynthesis","ZOOX - photosynthesis","Symbiodinium sp.","zooxanthellae",NA,NA,1.01403858672417,2.31363444011889,2.91899106290411,0.0201923261523532,0.698756294919248,-2.95843640524795
"CUST_147_PI426246026",69,105,4540,"222546551_EZ002741.1","222546551_EZ002741.1_8-169","CUST_147_PI426246026","FALSE","gi|222546551_EZ002741.1_8-169","EZ002741.1","EZ002741.1","EZ002741","cytochrome c oxidase subunit i","Cytochrome c oxidase subunit 1 (COI)","Cytochrome c oxidase subunit 1 (COI)","","ETC","respiration","cellular respiration","NCF","Acropora millepora","coral",NA,NA,0.950598233932928,1.43751357041386,2.92761352016018,0.0199331270532974,0.696442271336699,-2.94802167003583
"CUST_50_PI426232937",18,125,12894,"AJ884899.1","AJ884899.1","CUST_50_PI426232937","FALSE","emb|AJ884899.1|gi|87158058","AJ884899.1","AJ884899.1","AJ884899","","photosystem ii protein d1","chloroplast psbA gene","","photosynthesis","response to light","photosynthesis","ZOOX - photosynthesis","Symbiodinium sp.","zooxanthellae",NA,NA,1.47049660436696,4.93017681578606,2.92683672935397,0.0199563351184387,0.696442271336699,-2.9489595562913
"CUST_10_PI426244603",96,29,150,"AB209969.1","AB209969.1","CUST_10_PI426244603","FALSE","dbj|AB209969.1|gi|91754020","AB209969.1","AB209969.1","AB209969","large stokes shift fluorescent protein","Large stokes shift fluorescent protein","Large stokes shift fluorescent protein","","bioluminescence","(revisit)","bioluminescence","NCF","Montipora sp.","coral",NA,NA,-1.45363536831304,1.22152606968784,-2.95066236693803,0.0192571714178544,0.693785892935099,-2.92022653851683
"CUST_381_PI426266615",74,118,3632,"SedC(E9)_105_140","SedC(E9)_105_140","CUST_381_PI426266615","FALSE","","SedC(E9)","JK822204.1","SedC(E9)","","Translocon-associated protein subunit delta (TRAPD); signal sequence receptor, delta  (SSR4)","Translocon-associated protein subunit delta (TRAPD); signal sequence receptor, delta  (SSR4)","","protein transport","calcium ion binding","protein transport","NCF","Montastraea cavernosa","coral",NA,NA,-1.96350838241441,1.88211012444971,-2.94367335999794,0.0194595716730985,0.693785892935099,-2.92864780415773
"CUST_6_PI426266349",72,36,4001,"222544599_EZ000789.1","222544599_EZ000789.1_367-1155","CUST_6_PI426266349","FALSE","gi|222544599_EZ000789.1_367-1155","EZ000789.1","EZ000789.1","EZ000789","cullin-associated nedd8-dissociated protein 1","Cullin-associated NEDD8-dissociated protein 1 (Cand1)","Cullin-associated NEDD8-dissociated protein 1 (Cand1)","","transcription","down-regulates ubiquitination of proteins","regulation of transcription","NCF","Acropora millepora","coral",NA,NA,-1.13060216471769,0.81195088669283,-2.94135812422359,0.019527109524853,0.693785892935099,-2.93143884026296
"CUST_138_PI426246026",94,143,421,"222545979_EZ002169.1","222545979_EZ002169.1_326-544","CUST_138_PI426246026","FALSE","gi|222545979_EZ002169.1_326-544","EZ002169.1","EZ002169.1","EZ002169","cytochrome c oxidase subunit ii","Cytochrome c oxidase subunit 2 (COII)","Cytochrome c oxidase subunit 2 (COII)","","ETC","respiration","cellular respiration","NCF","Acropora millepora","coral",NA,NA,1.04088793783853,8.04999950130507,2.94080555923807,0.0195432645897211,0.693785892935099,-2.93210506007406
"CUST_229_PI426227486",50,136,7559,"222783415_EZ012080.1","222783415_EZ012080.1_88-384","CUST_229_PI426227486","FALSE","gi|222783415_EZ012080.1_88-384","EZ012080.1","EZ012080.1","EZ012080","gamma-glutamyl hydrolase","Gamma-glutamyl hydrolase (GGH","Gamma-glutamyl hydrolase (GGH","","misc","(revisit)","misc (fix)","misc","Acropora millepora","coral",NA,NA,-0.893882170321072,2.98054901315332,-2.97121180783355,0.0186747114808956,0.686629123913644,-2.89550145890603
