"","Column","Row","RefNumber","Name.Append","Name","ID","ControlType","TopHit","Correct.Accession.number","Accession","Probe","blast2go.Seq.Description","NCBI.Accession.name","Gene","Gene.Code","Probe.Group","Modified.Probe.Group","Function","FC","Species.Detail","Species.Group","X","X.1","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CUST_84_PI426265159",78,68,3001,"222784794_EZ013428.1","222784794_EZ013428.1_57-185","CUST_84_PI426265159","FALSE","gi|222784794_EZ013428.1_57-185","EZ013428.1","EZ013428.1","EZ013428","thymus-specific serine protease","Thymus-specific serine protease (PRSS16)","Thymus-specific serine protease (PRSS16)","","metabolism-mixed","(revisit)","metabolism","MF","Acropora millepora","coral",NA,NA,0.696279709483189,0.51266925499297,1.92376626672306,0.0921034381273056,0.636942459009121,-4.3470357598262
"CUST_167_PI426266274",62,34,5642,"222801996_EZ030384.1","222801996_EZ030384.1_1107-1631","CUST_167_PI426266274","FALSE","gi|222801996_EZ030384.1_1107-1631","EZ030384.1","EZ030384.1","EZ030384","glucose-6-phosphate dehydrogenase","Glucose-6-phosphate 1-dehydrogenase (g6pd)","Glucose-6-phosphate 1-dehydrogenase (g6pd)","","metabolism-mixed","(revisit)","metabolism","MF","Acropora millepora","coral",NA,NA,-1.05020957982594,0.610382517914184,-1.92318464957036,0.0921849697837388,0.636942459009121,-4.34779998784864
"CUST_80_PI426227884",92,41,800,"222801530_EZ029918.1","222801530_EZ029918.1_46-933","CUST_80_PI426227884","FALSE","gi|222801530_EZ029918.1_46-933","EZ029918.1","EZ029918.1","EZ029918","pyruvate dehydrogenase","pyruvate dehydrogenase E1","pyruvate dehydrogenase E1","","TCA cycle","energy production","metabolism","NCF","Acropora millepora","coral",NA,NA,-1.11653610397074,1.03979720040482,-1.93487016738525,0.0905601609790509,0.636660994782866,-4.33243316857955
"CUST_12_PI426247723",87,30,1544,"EZ029226.1","EZ029226.1","CUST_12_PI426247723","FALSE","gb|EZ029226.1|gi|222800838","EZ029226.1","EZ029226.1","EZ029226","glycogen synthase kinase 3 beta","Glycogen synthase kinase-3 beta (GSK3B)","Glycogen synthase kinase-3 beta (GSK3B)","","glycogen metabolism","(revisit)","metabolism","NCF","Acropora millepora","coral",NA,NA,0.998483574646052,0.763713875671599,1.93459436598738,0.0905981891555996,0.636660994782866,-4.33279615401186
"CUST_286_PI426266615",80,65,2756,"MGID_213_111_145","MGID_213_111_145","CUST_286_PI426266615","FALSE","","MGID_213","AY149170.1","MGID_213","","peridinin chlorophyll-a binding protein apoprotein precursor (pcp) gene","peridinin chlorophyll-a binding protein apoprotein precursor (pcp) gene","","photosynthesis","response to light","photosynthesis","ZOOX - photosynthesis","Symbiodinium kawagutii","zooxanthellae",NA,NA,-0.749034223213842,0.759643746927334,-1.93724914593981,0.0902327809796942,0.636264712456131,-4.3293015753972
"CUST_17_PI426264530",84,92,2005,"222783456_EZ012119.1","222783456_EZ012119.1_102-389","CUST_17_PI426264530","FALSE","gi|222783456_EZ012119.1_102-389","EZ012119.1","EZ012119.1","EZ012119","voltage-gated ion channel superfamily","Potassium channel GORK (GORK)","Potassium channel GORK (GORK)","","ion channel_transport","Potassium channel ","ion binding","MF","Acropora millepora","coral",NA,NA,-0.934450900832001,0.447363939582925,-1.93930901747424,0.0899502383205693,0.635360345461586,-4.32658918835546
"CUST_56_PI426266615",45,135,8461,"Ac_2_161_195","Ac_2_161_195","CUST_56_PI426266615","FALSE","","Ac_2","EZ002467","Ac_2","","Glycine amidinotransferase (GATM)","Glycine amidinotransferase (GATM)","","metabolism-mixed","(revisit)","metabolism","MF","Acropora millepora","coral",NA,NA,-0.545573708229558,0.217560062438548,-1.9473244854772,0.0888589112337461,0.634508767957787,-4.31602715264481
"CUST_143_PI426227498",65,143,5177,"222546223_EZ002413.1","222546223_EZ002413.1_302-526","CUST_143_PI426227498","FALSE","gi|222546223_EZ002413.1_302-526","EZ002413.1","EZ002413.1","EZ002413","protein tyrosine non-receptor type 11","Tyrosine phosphatase non-receptor type 11 (Ptpn11","Tyrosine phosphatase non-receptor type 11 (Ptpn11","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,-0.721945991519896,0.30435479515504,-1.94647705528068,0.0889736830531088,0.634508767957787,-4.31714437490411
"CUST_21_PI426227495",81,67,2591,"222783568_EZ012231.1","222783568_EZ012231.1_105-683","CUST_21_PI426227495","FALSE","gi|222783568_EZ012231.1_105-683","EZ012231.1","EZ012231.1","EZ012231","mitochondrial ribosome recycling factor","Ribosome-recycling factor","Ribosome-recycling factor","","ribosomal","(revisit)","translation","NCF","Acropora millepora","coral",NA,NA,-1.02013430711415,0.544249273024174,-1.94462218628688,0.0892253980553467,0.634508767957787,-4.3195893107286
"CUST_1055_PI426227498",85,11,1963,"222788731_EZ017203.1","222788731_EZ017203.1_15-725","CUST_1055_PI426227498","FALSE","gi|222788731_EZ017203.1_15-725","EZ017203.1","EZ017203.1","EZ017203","mitogen-activated protein kinase kinase kinase 13","Mitogen-activated protein kinase kinase kinase 13 (MAP3K13)","Mitogen-activated protein kinase kinase kinase 13 (MAP3K13)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.875219046122332,0.618449104147209,1.94339579250749,0.0893922038530285,0.634508767957787,-4.32120549553888
"CUST_66_PI426227893",74,68,3657,"222782322_EZ010993.1","222782322_EZ010993.1_459-935","CUST_66_PI426227893","FALSE","gi|222782322_EZ010993.1_459-935","EZ010993.1","EZ010993.1","EZ010993","ccr4-not transcription subunit 2","CCR4-NOT transcription complex subunit 2 (Cnot2)","CCR4-NOT transcription complex subunit 2 (Cnot2)","","transcription regulation","RNA metabolism","regulation of transcription","NCF","Acropora millepora","coral",NA,NA,-0.885626812706387,0.48971963182413,-1.94236631732101,0.0895324588507151,0.634508767957787,-4.32256196039311
"CUST_229_PI426227486",50,136,7559,"222783415_EZ012080.1","222783415_EZ012080.1_88-384","CUST_229_PI426227486","FALSE","gi|222783415_EZ012080.1_88-384","EZ012080.1","EZ012080.1","EZ012080","gamma-glutamyl hydrolase","Gamma-glutamyl hydrolase (GGH","Gamma-glutamyl hydrolase (GGH","","misc","(revisit)","misc (fix)","misc","Acropora millepora","coral",NA,NA,-0.65299947248151,2.98054901315332,-1.94138272790209,0.0896666611105832,0.634508767957787,-4.32385778223032
"CUST_18_PI426246032",81,12,2537,"222549069_EZ004982.1","222549069_EZ004982.1_46-231","CUST_18_PI426246032","FALSE","gi|222549069_EZ004982.1_46-231","EZ004982.1","EZ004982.1","EZ004982","dna mismatch repair protein","DNA mismatch repair protein msh-2 (msh-2)","DNA mismatch repair protein msh-2 (msh-2)","","DNA replication_repair_unwind","(revisit)","DNA Repair","SR","Acropora millepora","coral",NA,NA,-0.761733996122874,0.587313686321914,-1.94131729567734,0.0896755956657193,0.634508767957787,-4.32394397903738
"CUST_172_PI426264540",73,156,3777,"222783123_EZ011792.1","222783123_EZ011792.1_480-1225","CUST_172_PI426264540","FALSE","gi|222783123_EZ011792.1_480-1225","EZ011792.1","EZ011792.1","EZ011792","abhydrolase domain containing 5","Abhydrolase domain-containing protein 5 (ABHD5)","Abhydrolase domain-containing protein 5 (ABHD5)","","lipid metabolism","cellular differentiation","metabolism","NCF","Acropora millepora","coral",NA,NA,-0.856773842532501,0.468659895686851,-1.95381024422836,0.0879852426241327,0.633236747176173,-4.30747223664147
"CUST_39_PI426226978",67,110,4784,"222781510_EZ010181.1","222781510_EZ010181.1_31-630","CUST_39_PI426226978","FALSE","gi|222781510_EZ010181.1_31-630","EZ010181.1","EZ010181.1","EZ010181","dna-damage inducible protein 2","Protein DDI1 homolog 2 (ddi2)","Protein DDI1 homolog 2 (ddi2)","","DNA damage repair","SOS response","DNA repair","SR","Acropora millepora","coral",NA,NA,-0.752022638706359,0.593415255179288,-1.95251037514506,0.0881596736062734,0.633236747176173,-4.30918741337911
"CUST_48_PI426264530",80,147,2715,"222549384_EZ005297.1","222549384_EZ005297.1_25-239","CUST_48_PI426264530","FALSE","gi|222549384_EZ005297.1_25-239","EZ005297.1","EZ005297.1","EZ005297","voltage-dependent p q type calcium channel","Voltage-dependent P/Q-type calcium channel subunit alpha-1A (CACNA1A)","Voltage-dependent P/Q-type calcium channel subunit alpha-1A (CACNA1A)","","ion channel_transport","ion transport","ion binding","MF","Acropora millepora","coral",NA,NA,0.761050233072709,0.873334013740582,1.95111238802116,0.0883476447318542,0.633236747176173,-4.31103171693883
"CUST_2_PI426226915",93,100,525,"AB086826.1","AB086826.1","CUST_2_PI426226915","FALSE","dbj|AB086826.1|gi|26522783","AB086826.1","AB086826.1","AB086826","cytoplasmic actin","actin","actin","","cytoskeletal","cell motility_cytokinesis_signaling","cytoskeletal organization","MF","Galaxea fascicularis","coral",NA,NA,-0.6739784773329,9.97336701950153,-1.95057941275867,0.0884194098169741,0.633236747176173,-4.3117347550219
"CUST_106_PI426226915",91,1,984,"222782614_EZ011285.1","222782614_EZ011285.1_56-748","CUST_106_PI426226915","FALSE","gi|222782614_EZ011285.1_56-748","EZ011285.1","EZ011285.1","EZ011285","actin binding lim protein 1","Actin-binding LIM protein 1 (Ablim1)","Actin-binding LIM protein 1 (Ablim1)","","cytoskeletal","cell motility_cytokinesis_signaling","cytoskeletal organization","MF","Acropora millepora","coral",NA,NA,-0.906355965184338,0.678228073264672,-1.96174566662233,0.0869276042228663,0.626913965306065,-4.29699490004996
"CUST_176_PI426227498",85,33,1952,"222546777_EZ002967.1","222546777_EZ002967.1_414-530","CUST_176_PI426227498","FALSE","gi|222546777_EZ002967.1_414-530","EZ002967.1","EZ002967.1","EZ002967","mitogen-activated protein kinase kinase kinase 2","Mitogen-activated protein kinase kinase kinase 2 (MAP3K2)","Mitogen-activated protein kinase kinase kinase 2 (MAP3K2)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,-0.542715527856421,0.433305136166932,-1.96820964554638,0.0860751949871399,0.626101581017113,-4.28845213039928
"CUST_36_PI426266311",67,133,4854,"222781618_EZ010289.1","222781618_EZ010289.1_373-1038","CUST_36_PI426266311","FALSE","gi|222781618_EZ010289.1_373-1038","EZ010289.1","EZ010289.1","EZ010289","cryptochrome 1 (photolyase-like)","Cryptochrome-1 (CRY1)","Cryptochrome-1 (CRY1)","","photoreceptor","DNA binding","Circadian rhythm","NCF","Acropora millepora","coral",NA,NA,-1.32341773385949,2.03675059795033,-1.96815369155812,0.0860825387863526,0.626101581017113,-4.28852611026874
"CUST_55_PI426232937",57,106,6426,"AJ884904.1","AJ884904.1","CUST_55_PI426232937","FALSE","emb|AJ884904.1|gi|87158414","AJ884904.1","AJ884904.1","AJ884904","","photosystem ii protein d1","chloroplast psbA gene","","photosynthesis","response to light","photosynthesis","ZOOX - photosynthesis","Symbiodinium sp.","zooxanthellae",NA,NA,1.16160569518987,3.09915895513189,1.96598066325688,0.0863682129296871,0.626101581017113,-4.29139877011913
"CUST_173_PI426227498",69,46,4488,"222546777_EZ002967.1","222546777_EZ002967.1_1328-1435","CUST_173_PI426227498","FALSE","gi|222546777_EZ002967.1_1328-1435","EZ002967.1","EZ002967.1","EZ002967","mitogen-activated protein kinase kinase kinase 2","Mitogen-activated protein kinase kinase kinase 2 (MAP3K2)","Mitogen-activated protein kinase kinase kinase 2 (MAP3K2)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,-0.990772432206544,0.497079435700842,-1.96522681881667,0.0864675306271602,0.626101581017113,-4.29239513110066
"CUST_26_PI426266366",68,53,4730,"222784189_EZ012847.1","222784189_EZ012847.1_700-822","CUST_26_PI426266366","FALSE","gi|222784189_EZ012847.1_700-822","EZ012847.1","EZ012847.1","EZ012847","eukaryotic translation elongation factor 1 epsilon 1","Eukaryotic translation elongation factor1 epsilon-1 (Eef1e1)","Eukaryotic translation elongation factor1 epsilon-1 (Eef1e1)","","translation","DNA damage response_protein biosynthesis","regulation of apoptosis","MF","Acropora millepora","coral",NA,NA,1.36048217403227,0.731560171078318,1.9645570517557,0.0865558641540531,0.626101581017113,-4.2932802831022
"CUST_575_PI426227498",67,86,4796,"222782621_EZ011292.1","222782621_EZ011292.1_301-426","CUST_575_PI426227498","FALSE","gi|222782621_EZ011292.1_301-426","EZ011292.1","EZ011292.1","EZ011292","dual specificity phosphatase 19","Dual specificity protein phosphatase 19 (Dusp19)","Dual specificity protein phosphatase 19 (Dusp19)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,-0.889880549995923,0.517785086195672,-1.96374622111761,0.0866629191791536,0.626101581017113,-4.29435175700798
"CUST_117_PI426264540",73,92,3809,"222546358_EZ002548.1","222546358_EZ002548.1_577-684","CUST_117_PI426264540","FALSE","gi|222546358_EZ002548.1_577-684","EZ002548.1","EZ002548.1","EZ002548","mitochondrial carnitine acylcarnitine carrier protein","Mitochondrial carnitine/acylcarnitine carrier protein (Slc25a20","Mitochondrial carnitine/acylcarnitine carrier protein (Slc25a20","","lipid_phospholipid_signaling_met","(revisit)","cellular signaling","NCF","Acropora millepora","coral",NA,NA,-0.717134440794066,0.281895337150239,-1.97659994790615,0.0849808434224524,0.625643864084697,-4.27735273447101
"CUST_18_PI426266274",72,161,4020,"222546630_EZ002820.1","222546630_EZ002820.1_211-471","CUST_18_PI426266274","FALSE","gi|222546630_EZ002820.1_211-471","EZ002820.1","EZ002820.1","EZ002820","lon protease mitochondrial precursor","Lon protease homolog","Lon protease homolog","","reactive O2 species metabolism","(revisit)","oxidative stress","SR","Acropora millepora","coral",NA,NA,0.760927068883216,0.416988778149914,1.97463123783509,0.0852364045285699,0.625643864084697,-4.27995819403224
"CUST_2_PI426265165",95,44,225,"222781632","222781632","CUST_2_PI426265165","FALSE","gi|222781632","EZ010303.1","EZ010303.1","EZ010303","e3 ubiquitin-protein ligase znrf2","Zinc/RING finger protein 2 (ZNRF2)","Zinc/RING finger protein 2 (ZNRF2)","","metal ion binding","protein ubiquitination ","protein modification","NCF","Acropora millepora","coral",NA,NA,-0.810161028441194,0.646346159080215,-1.9728556481456,0.0854675360327932,0.625643864084697,-4.28230750305732
"CUST_15_PI426267032",55,93,6842,"109895125_DQ647776.1","109895125_DQ647776.1_101-739","CUST_15_PI426267032","FALSE","gi|109895125_DQ647776.1_101-739","DQ647776.1","DQ647776.1","DQ647776","proliferating cell nuclear antigen","Proliferating cell nuclear antigen  (PCNA) ","Proliferating cell nuclear antigen  (PCNA) ","","DNA replication","replication_DNA repair","DNA replication","ZOOX - DNA replication","Symbiodinium goreaui","zooxanthellae",NA,NA,0.585554060570124,0.524813686321914,1.97253671066969,0.0855091170466937,0.625643864084697,-4.28272943666801
"CUST_23_PI426232940",91,110,848,"22087286_AF500014.1","22087286_AF500014.1_33-572","CUST_23_PI426232940","FALSE","gi|22087286_AF500014.1_33-572","AF500014.1","AF500014.1","AF500014","cytochrome c oxidase subunit I (cox1)","cytochrome c oxidase subunit I (cox1)","cytochrome c oxidase subunit I (MT-CO1)","","ETC","respiration","cellular respiration","NCF","Symbiodinium sp.","zooxanthellae",NA,NA,-0.554162370667814,4.91705022487798,-1.97211934815398,0.0855635597342445,0.625643864084697,-4.28328155382008
"CUST_174_PI426246026",64,151,5337,"222782602_EZ011273.1","222782602_EZ011273.1_1449-1559","CUST_174_PI426246026","FALSE","gi|222782602_EZ011273.1_1449-1559","MGID_19","EZ011273.1","MGID_19","","NADH dehydrogenase","NADH dehydrogenase","","ETC_mitochondrial","oxidative stress response","cellular respiration","NCF","Acropora millepora","coral",NA,NA,-0.657160037609252,0.338349739391779,-1.97116642763713,0.0856879891558449,0.625643864084697,-4.28454203325177
"CUST_12_PI426232937",35,124,10025,"60222981_AB158781.1","60222981_AB158781.1_77-1042","CUST_12_PI426232937","FALSE","gi|60222981_AB158781.1_77-1042","AB158781.1","AB158781.1","AB158781","","photosystem ii cp43 protein","psbC mRNA for photosystem II","","photosynthesis","response to light","photosynthesis","ZOOX - photosynthesis","Symbiodinium sp.","zooxanthellae",NA,NA,0.891681251534328,5.62968952146242,1.97849532799181,0.0847355042795168,0.625341947353137,-4.27484369918436
"CUST_24_PI426247733",72,114,3962,"222792994_EZ021382.1","222792994_EZ021382.1_43-609","CUST_24_PI426247733","FALSE","gi|222792994_EZ021382.1_43-609","EZ021382.1","EZ021382.1","EZ021382","homeodomain protein","Homeobox protein Hox-B5a (hoxb5a","Homeobox protein Hox-B5a (hoxb5a","","homeobox","DNA binding","regulation of transcription","NCF","Acropora millepora","coral",NA,NA,0.633440255163592,0.409784720035946,1.9853381074712,0.0838554823579142,0.624262151441441,-4.26578043267778
"CUST_129_PI426227486",81,100,2493,"222781759_EZ010430.1","222781759_EZ010430.1_13-399","CUST_129_PI426227486","FALSE","gi|222781759_EZ010430.1_13-399","EZ010430.1","EZ010430.1","EZ010430","c7orf10 protein","CaiB/baiF CoA-transferase family protein C7orf10 homolog","CaiB/baiF CoA-transferase family protein C7orf10 homolog","","misc","(revisit)","misc (fix)","misc","Acropora millepora","coral",NA,NA,-0.878560345836247,0.554478840980806,-1.9830994980894,0.084142399035635,0.624262151441441,-4.26874633727109
"CUST_9_PI426227492",61,44,5801,"222787982_EZ016454.1","222787982_EZ016454.1_1931-2227","CUST_9_PI426227492","FALSE","gi|222787982_EZ016454.1_1931-2227","EZ016454.1","EZ016454.1","EZ016454","arginine kinase","Arginine kinase","Arginine kinase","","phosphagen","phosphotransferase","metabolism","NCF","Acropora millepora","coral",NA,NA,-0.717134440794066,0.268925415297775,-1.98247250859481,0.0842229294661524,0.624262151441441,-4.26957687727535
"CUST_657_PI426227498",94,16,403,"222783263_EZ011932.1","222783263_EZ011932.1_437-802","CUST_657_PI426227498","FALSE","gi|222783263_EZ011932.1_437-802","EZ011932.1","EZ011932.1","EZ011932","rho-related btb domain containing 2","Rho-related BTB domain-containing protein 2 (Rhobtb2)","Rho-related BTB domain-containing protein 2 (Rhobtb2)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.790079660383778,5.02959230873698,1.98103882715837,0.0844073527206537,0.624262151441441,-4.27147575171438
"CUST_49_PI426227884",85,81,1928,"222785253_EZ013887.1","222785253_EZ013887.1_212-934","CUST_49_PI426227884","FALSE","gi|222785253_EZ013887.1_212-934","EZ013887.1","EZ013887.1","EZ013887","2-oxoglutarate dehydrogenase","2-oxoglutarate dehydrogenase E1 component-like","2-oxoglutarate dehydrogenase E1 component-like","","glycolysis","TCA cycle","metabolism","NCF","Acropora millepora","coral",NA,NA,-0.911167515910168,0.649131901865428,-1.98086343709437,0.084429941133629,0.624262151441441,-4.27170802764499
