"","Transcript.family","p.diff.expr","PostFC","RealFC","annotation","sequence.name","unique.ID","ortholog","homology.score","homolog","family.orthology","family.homology","additional.information"
"5944","tr76396",0.993779228346925,0.335024670639446,0.323196492686906,NA,"salinity.id23124.tr76396","id23124","",NA,"","","","1_of_1_in_tr76396 len=251 id=23124 tr=76396"
"5945","tr76404",0.995327501416631,4.0165348396724,4.44005992103762,NA,"salinity.id15482.tr76404","id15482","",NA,"","","","1_of_1_in_tr76404 len=226 id=15482 tr=76404"
"5946","tr76423",0.99990222731318,0.165918010661507,0.140982750357892,NA,"salinity.id8670.tr76423","id8670","",NA,"","","","1_of_1_in_tr76423 len=268 id=8670 tr=76423"
"5947","tr76425",0.999999999084323,36.4084308857545,5154.29350545928,NA,"salinity.id2746.tr76425","id2746","",NA,"","","","1_of_1_in_tr76425 len=250 id=2746 tr=76425"
"5948","tr76430",0.997704035647068,0.234172777061789,0.210260699268463,NA,"salinity.id3100.tr76430","id3100","",NA,"","","","1_of_1_in_tr76430 len=212 id=3100 tr=76430"
"5949","tr76456",0.999999999997506,24.2218228918487,40.4605850263522,NA,"salinity.id1010.tr76456","id1010","",NA,"","","","1_of_1_in_tr76456 len=263 id=1010 tr=76456"
"5950","tr76476",0.981970303898867,2.35171551468534,2.37487947484637,NA,"salinity.id7564.tr76476","id7564","",NA,"","","","1_of_1_in_tr76476 len=812 id=7564 tr=76476"
"5951","tr76505",0.985089121835917,2.81040452082903,2.90822566808244,NA,"salinity.id38997.tr76505","id38997","",NA,"","","","1_of_1_in_tr76505 len=427 id=38997 tr=76505"
"5952","tr76561",0.999992245077586,21.7105916501584,3015.19054092901,NA,"salinity.id37188.tr76561","id37188","",NA,"","","","1_of_1_in_tr76561 len=266 id=37188 tr=76561"
"5953","tr76605",0.999248873462928,0.28100944285788,0.268536213873853,NA,"salinity.id21875.tr76605","id21875","",13,"extracted_CDS GOMatch=Q4JS97 GOTerms=GO:0003676,GO:0003677,GO:0003723,GO:0003964,GO:0004190,GO:0006278,GO:0006508,GO:0008270,GO:0015074,GO:0046872 Gene=BEL12_AG_transposon_polyprotein_ Match_Acc=Q4JS97 gene=isogroup17753 length=403 numContigs=1","","","1_of_1_in_tr76605 len=329 id=21875 tr=76605"
"5954","tr76630",0.999872560949862,17.7020900404503,2431.79882332985,NA,"salinity.id6696.tr76630","id6696","",NA,"","","","1_of_1_in_tr76630 len=247 id=6696 tr=76630"
"5955","tr76642",0.96357750943567,2.84846329975911,2.99270693243201,NA,"salinity.id30904.tr76642","id30904","",NA,"","","","1_of_1_in_tr76642 len=311 id=30904 tr=76642"
"5956","tr76658",0.992307108060167,0.320237578336464,0.305542507212921,NA,"salinity.id47516.tr76658","id47516","",NA,"","","","1_of_1_in_tr76658 len=261 id=47516 tr=76658"
"5957","tr76672",0.998900259695233,4.19293219958578,4.56656892366855,NA,"salinity.id36549.tr76672","id36549","",NA,"","","","1_of_1_in_tr76672 len=230 id=36549 tr=76672"
"5958","tr76674",0.999999448113469,25.7190932598664,3598.58225852818,NA,"salinity.id19378.tr76674","id19378","",NA,"","","","1_of_1_in_tr76674 len=218 id=19378 tr=76674"
"5959","tr7669",0.994482425938454,3.36251427143942,3.55770988376894,NA,"salinity.id8139.tr7669","id8139","",NA,"","","","1_of_1_in_tr7669 len=311 id=8139 tr=7669"
"5960","tr76707",0.995145302537104,2.46428368738038,2.4777329678854,NA,"salinity.id18504.tr76707","id18504","extracted_CDS GOMatch=A7RH67 GOTerms=GO:0003677,GO:0003700,GO:0005634,GO:0006351,GO:0006355,GO:0030528,GO:0043565 Gene=Xnot_protein_ Match_Acc=B7ZPL0 gene=isogroup02816 length=1245 numContigs=1",NA,"","","","1_of_1_in_tr76707 len=897 id=18504 tr=76707"
"5961","tr76726",0.997009777290524,0.291767990417845,0.276457465120918,NA,"salinity.id26689.tr76726","id26689","",NA,"","","","1_of_1_in_tr76726 len=206 id=26689 tr=76726"
"5962","tr76740",0.999998368272165,4.6441471353251,4.82699081110547,NA,"salinity.id14805.tr76740","id14805","",NA,"","","","1_of_1_in_tr76740 len=497 id=14805 tr=76740"
"5963","tr76762",0.968582828984369,2.40257484474955,2.44541679986714,NA,"salinity.id17757.tr76762","id17757","",12,"extracted_CDS GOMatch=A7T055 GOTerms=GO:0005488,GO:0005634,GO:0005643,GO:0005737,GO:0006606,GO:0006886,GO:0008565 Gene=Importin_subunit_alpha-1_ Match_Acc=P52170 gene=isogroup25262 length=296 numContigs=1","","","1_of_1_in_tr76762 len=367 id=17757 tr=76762"
"5964","tr76805",0.999969207794674,19.7063408453044,2723.49468212943,NA,"salinity.id6172.tr76805","id6172","",NA,"","","","1_of_1_in_tr76805 len=239 id=6172 tr=76805"
"5965","tr76813",0.997284051809063,3.0477105447639,3.14051386919783,NA,"salinity.id29505.tr76813","id29505","",23,"extracted_CDS GOMatch=A9VDP1 GOTerms=GO:0004872 Gene=Tenascin_XB_ Match_Acc=B0V046 gene=isogroup03690 length=1065 numContigs=1","","","1_of_1_in_tr76813 len=320 id=29505 tr=76813"
"5966","tr76817",0.999008497851916,0.271340378510814,0.256713245853709,NA,"salinity.id14564.tr76817","id14564","",NA,"","","","1_of_1_in_tr76817 len=263 id=14564 tr=76817"
"5967","tr76830",0.999999844701472,27.7233440647205,3890.27811732776,NA,"salinity.id6115.tr76830","id6115","",NA,"","","","1_of_1_in_tr76830 len=238 id=6115 tr=76830"
"5968","tr76853",0.999999999084323,36.4084308857545,5154.29350545928,NA,"salinity.id23375.tr76853","id23375","",NA,"","","","1_of_1_in_tr76853 len=301 id=23375 tr=76853"
"5969","tr77015",0.960297258527803,2.57841429256173,2.66054276179127,NA,"salinity.id6990.tr77015","id6990","extracted_CDS Gene=Testis_cDNA_clone:_QtsA-18753,_similar_to_human_BTB_(POZ)_domain_containing_5_(BTBD5),_ Match_Acc=Q4R384 length=324 region=1 run=R_2010_02_19_08_49_25_ xy=0885_2947",NA,"","","","1_of_1_in_tr77015 len=392 id=6990 tr=77015"
"5970","tr77058",0.998010546763798,5.16323507791915,6.13680987285342,NA,"salinity.id14669.tr77058","id14669","extracted_CDS GOMatch=A7SKZ5 GOTerms=GO:0000166,GO:0003777,GO:0005524,GO:0006200,GO:0007018,GO:0016887,GO:0017111,GO:0030286 Gene=Ciliary_outer_arm_dynein_beta_heavy_chain-related_ Match_Acc=C4QCW3 gene=isogroup20817 length=364 numContigs=1",NA,"","","","1_of_1_in_tr77058 len=282 id=14669 tr=77058"
"5971","tr77094",0.991321033535865,0.310230816545459,0.293520070035472,NA,"salinity.id136.tr77094","id136","",NA,"","","","1_of_1_in_tr77094 len=209 id=136 tr=77094"
"5972","tr77122",0.969152378170024,0.268691170178998,0.236583280998535,NA,"salinity.id15421.tr77122","id15421","",50,"extracted_CDS GOMatch=C3Z1R2 GOTerms=GO:0005975,GO:0016020,GO:0016758 Gene=Alpha-1,3-mannosyl-glycoprotein_4-beta-N-acetylglucosaminyltransferase_A_ Match_Acc=O77836 length=414 region=3 run=R_2010_02_19_08_49_25_ xy=2213_1684","","","1_of_1_in_tr77122 len=225 id=15421 tr=77122"
"5973","tr77127",0.999923453412797,3.77669822870543,3.90673301565797,NA,"salinity.id46669.tr77127","id46669","",NA,"","","","1_of_1_in_tr77127 len=317 id=46669 tr=77127"
"5974","tr77287",0.999921001770147,18.3701736420683,2529.03077626304,NA,"salinity.id15945.tr77287","id15945","",NA,"","","","1_of_1_in_tr77287 len=204 id=15945 tr=77287"
"5975","tr77301",0.983688156633077,2.9311784349097,3.06035833054315,NA,"salinity.id18910.tr77301","id18910","",NA,"","","","1_of_1_in_tr77301 len=236 id=18910 tr=77301"
"5976","tr77315",0.979345974770512,2.2588306647477,2.27009832186232,NA,"salinity.id28897.tr77315","id28897","extracted_CDS GOMatch=D6WE11 GOTerms=GO:0003824,GO:0008152 Gene=DIP2_disco-interacting_protein_2_homolog_C_ Match_Acc=Q0IHS5 gene=isogroup03397 length=1111 numContigs=1",NA,"","","","1_of_1_in_tr77315 len=994 id=28897 tr=77315"
"5977","tr77329",0.999977474863419,4.05628713353414,4.20434906998381,NA,"salinity.id6371.tr77329","id6371","",NA,"","","","1_of_1_in_tr77329 len=414 id=6371 tr=77329"
"5978","tr77336",0.9999507949354,19.0382572436864,2626.26272919624,NA,"salinity.id10.tr77336","id10","",NA,"","","","1_of_1_in_tr77336 len=231 id=10 tr=77336"
"5979","tr77340",0.999821903589753,5.4722284521153,6.2569206406676,NA,"salinity.id24003.tr77340","id24003","",33,"extracted_CDS GOMatch=A7RRY0 GOTerms=GO:0008152,GO:0008168,GO:0032259 Gene=Methyltransferase_domain_family_ Match_Acc=B4W069 gene=isogroup00056 length=1387 numContigs=4","","","1_of_2_in_tr77340 len=322 id=24003 tr=77340"
"5980","tr77340",0.999821903589753,5.4722284521153,6.2569206406676,NA,"salinity.id24004.tr77340","id24004","",37,"extracted_CDS GOMatch=A7RRY0 GOTerms=GO:0008152,GO:0008168,GO:0032259 Gene=Methyltransferase_domain_family_ Match_Acc=B4W069 gene=isogroup00056 length=1387 numContigs=4","","","2_of_2_in_tr77340 len=216 id=24004 tr=77340"
"5981","tr77398",0.999246914566323,2.92941470947136,2.97314261230146,NA,"salinity.id2485.tr77398","id2485","",20,"extracted_CDS GOMatch=A7S9I8 GOTerms=GO:0004222,GO:0006508,GO:0008233,GO:0008237,GO:0008270,GO:0016787,GO:0046872 Gene=Astacin-like_zinc_metalloprotease-like_protein_ Match_Acc=A8CAF7 gene=isogroup04492 length=938 numContigs=1","","","1_of_1_in_tr77398 len=602 id=2485 tr=77398"
"5982","tr77400",0.999008497851916,0.271340378510814,0.256713245853709,NA,"salinity.id10147.tr77400","id10147","",NA,"","","","1_of_1_in_tr77400 len=214 id=10147 tr=77400"
"5983","tr77483",0.99999999936928,37.0765144873727,5251.52545839248,NA,"salinity.id9926.tr77483","id9926","extracted_CDS GOMatch=A8YIK2 GOTerms=GO:0003824,GO:0005524,GO:0008152,GO:0016874 Gene=Similar_to_tr|Q3M6C5|Q3M6C5_ANAVT_ATP-grasp_enzyme-like_ Match_Acc=A8YIK2 gene=isogroup12740 length=495 numContigs=1",NA,"","","","1_of_1_in_tr77483 len=227 id=9926 tr=77483"
"5984","tr77494",0.999981523567778,13.8954395078866,31.8438780537969,NA,"salinity.id6592.tr77494","id6592","",NA,"","","","1_of_1_in_tr77494 len=231 id=6592 tr=77494"
"5985","tr7750",0.999882923936129,4.98755838964078,5.4965651050997,NA,"salinity.id14783.tr7750","id14783","",NA,"","","","1_of_1_in_tr7750 len=239 id=14783 tr=7750"
"5986","tr77521",0.99998777460822,21.0425080485404,2917.95858799582,NA,"salinity.id6874.tr77521","id6874","",38,"extracted_CDS Past_29_20453_D14.ab1_c Past_norm2007 Porites astreoides cDNA, mRNA sequence","","","1_of_1_in_tr77521 len=291 id=6874 tr=77521"
"5987","tr77588",0.999820759367267,0.282575451663759,0.273731890200265,NA,"salinity.id14259.tr77588","id14259","",NA,"","","","1_of_1_in_tr77588 len=330 id=14259 tr=77588"
"5988","tr77589",0.999921001770147,18.3701736420683,2529.03077626304,NA,"salinity.id8644.tr77589","id8644","",NA,"","","","1_of_1_in_tr77589 len=214 id=8644 tr=77589"
"5989","tr7759",0.953518590041015,0.373878290933451,0.358709504887937,NA,"salinity.id15576.tr7759","id15576","",NA,"","","","1_of_1_in_tr7759 len=296 id=15576 tr=7759"
"5990","tr77590",0.999765527316396,3.45691452724201,3.5584411191447,NA,"salinity.id41562.tr77590","id41562","",NA,"","","","1_of_1_in_tr77590 len=390 id=41562 tr=77590"
"5991","tr77594",0.989625683201988,2.60196391339947,2.65089625118863,NA,"salinity.id5236.tr77594","id5236","",NA,"","","","1_of_1_in_tr77594 len=448 id=5236 tr=77594"
"5992","tr77598",0.994835417959009,2.509059848455,2.5304799474909,NA,"salinity.id30468.tr77598","id30468","",NA,"","","","2_of_2_in_tr77598 len=587 id=30468 tr=77598"
"5993","tr77598",0.994835417959009,2.509059848455,2.5304799474909,NA,"salinity.id30467.tr77598","id30467","",NA,"","","","1_of_2_in_tr77598 len=669 id=30467 tr=77598"
"5994","tr77608",0.999803660504969,4.68624471711411,5.11760884080225,NA,"salinity.id14943.tr77608","id14943","",18,"extracted_CDS GOMatch=C3YP91 GOTerms=GO:0007165 gene=isogroup07364 length=715 numContigs=1","","","1_of_1_in_tr77608 len=276 id=14943 tr=77608"
"5995","tr77618",0.999993534074034,0.197782841933357,0.184825467277536,NA,"salinity.id4857.tr77618","id4857","",NA,"","","","1_of_1_in_tr77618 len=251 id=4857 tr=77618"
"5996","tr77662",0.987982087241662,2.88100804819893,2.98670796014911,NA,"salinity.id26254.tr77662","id26254","extracted_CDS GOMatch=A7T4V6 GOTerms=GO:0004370,GO:0005975,GO:0006072,GO:0016773 Gene=Glycerol_kinase_ Match_Acc=B8XSK5 length=415 region=1 run=R_2010_02_19_08_49_25_ xy=0865_2984",NA,"","","","1_of_1_in_tr77662 len=247 id=26254 tr=77662"
"5997","tr7769",0.994932873855644,0.376399664210637,0.370271454323978,NA,"salinity.id41862.tr7769","id41862","",17,"extracted_CDS GOMatch=A7S693 GOTerms=GO:0000166,GO:0005524,GO:0006200,GO:0006810,GO:0016021,GO:0016887,GO:0017111,GO:0042626,GO:0055085 Gene=Multidrug_resistance-associated_protein_4_ Match_Acc=Q6QMG6 gene=isogroup20562 length=368 numContigs=1","","","1_of_1_in_tr7769 len=358 id=41862 tr=7769"
"5998","tr77714",0.966390488020139,2.95844288653249,3.13036033011608,NA,"salinity.id10671.tr77714","id10671","extracted_CDS GOMatch=A7T1B3 GOTerms=GO:0003677,GO:0006310,GO:0015074 length=422 region=3 run=R_2010_02_19_08_49_25_ xy=2406_3267",NA,"","","","1_of_1_in_tr77714 len=214 id=10671 tr=77714"
"5999","tr77730",0.999384542940995,0.277640635027698,0.265261770266302,NA,"salinity.id21881.tr77730","id21881","",NA,"","","","1_of_1_in_tr77730 len=270 id=21881 tr=77730"
"6000","tr77752",0.999929258081537,5.13985764605763,5.66830516631504,NA,"salinity.id18304.tr77752","id18304","",17,"extracted_CDS GOMatch=P91581 GOTerms=GO:0003676,GO:0003677,GO:0003723,GO:0003964,GO:0004190,GO:0006278,GO:0006508,GO:0008270,GO:0015074,GO:0046872 Gene=COS41.3_ Match_Acc=P91581 gene=isogroup02716 length=1270 numContigs=1","","","1_of_1_in_tr77752 len=253 id=18304 tr=77752"
"6001","tr77759",0.986217025989828,4.39825127192821,5.19293418636414,NA,"salinity.id13749.tr77759","id13749","",NA,"","","","1_of_1_in_tr77759 len=220 id=13749 tr=77759"
"6002","tr77810",0.999911174666006,4.0076197344042,4.19131771766652,NA,"salinity.id47704.tr77810","id47704","",NA,"","","","1_of_1_in_tr77810 len=263 id=47704 tr=77810"
"6003","tr77840",0.99566342973198,3.04421147909104,3.15057643051752,NA,"salinity.id7696.tr77840","id7696","",NA,"","","","1_of_1_in_tr77840 len=389 id=7696 tr=77840"
"6004","tr77912",0.999999999280365,0.11207652567965,0.10007892359391,NA,"salinity.id15819.tr77912","id15819","",NA,"","","","1_of_1_in_tr77912 len=243 id=15819 tr=77912"
"6005","tr77918",0.994187998846011,4.26726377633319,4.84053421425455,NA,"salinity.id28819.tr77918","id28819","extracted_CDS GOMatch=A7RXQ4 GOTerms=GO:0000166,GO:0004672,GO:0004674,GO:0005524,GO:0006468 Gene=Als2cr7_ Match_Acc=B0WMQ5 gene=isogroup13351 length=478 numContigs=1",NA,"","","","1_of_1_in_tr77918 len=227 id=28819 tr=77918"
"6006","tr77937",0.999876853602466,4.68907380751286,5.08758648781848,NA,"salinity.id44330.tr77937","id44330","",13,"extracted_CDS GOMatch=A7SXR7 GOTerms=GO:0007186,GO:0016021 gene=isogroup09680 length=592 numContigs=1","","","1_of_1_in_tr77937 len=289 id=44330 tr=77937"
"6007","tr77958",0.999999979820541,31.0637620728106,4376.43788199373,NA,"salinity.id3628.tr77958","id3628","extracted_CDS GOMatch=Q5R8D5 GOTerms=GO:0016020,GO:0016021 Gene=cDNA_FLJ57125_ Match_Acc=B4DLZ3 length=467 region=3 run=R_2010_02_19_08_49_25_ xy=2253_3430",NA,"","","","1_of_1_in_tr77958 len=244 id=3628 tr=77958"
"6008","tr78003",0.993415093409041,2.98282870665051,3.0899664080095,NA,"salinity.id46498.tr78003","id46498","",NA,"","","","1_of_1_in_tr78003 len=230 id=46498 tr=78003"
"6009","tr78004",0.999999999897945,40.4169324954628,5737.68522305845,NA,"salinity.id49920.tr78004","id49920","",NA,"","","","1_of_1_in_tr78004 len=217 id=49920 tr=78004"
"6010","tr78017",0.956854294107249,0.411638906146762,0.40213572480826,NA,"salinity.id12712.tr78017","id12712","extracted_CDS GOMatch=A7RG02 GOTerms=GO:0000166,GO:0004672,GO:0004674,GO:0005524,GO:0006468 Gene=NEK4_protein_(Fragment)_ Match_Acc=Q05DF6 length=523 region=3 run=R_2010_02_19_08_49_25_ xy=2184_1118",NA,"","","","1_of_1_in_tr78017 len=348 id=12712 tr=78017"
"6011","tr7802",0.999999979820541,31.0637620728106,4376.43788199373,NA,"salinity.id7735.tr7802","id7735","",NA,"","","","1_of_1_in_tr7802 len=227 id=7735 tr=7802"
"6012","tr78025",0.962476849537438,0.232523311522253,0.189396319868186,NA,"salinity.id46096.tr78025","id46096","",42,"extracted_CDS Gene=Novel_KRAB_box_and_zinc_finger,_C2H2_type_domain_containing_protein_ Match_Acc=A2BE23 gene=isogroup24894 length=307 numContigs=1","","","1_of_1_in_tr78025 len=203 id=46096 tr=78025"
"6013","tr78039",0.999921001770147,18.3701736420683,2529.03077626304,NA,"salinity.id5781.tr78039","id5781","",NA,"","","","1_of_1_in_tr78039 len=216 id=5781 tr=78039"
"6014","tr78040",0.970000546701631,2.89715762818768,3.0452010911434,NA,"salinity.id17885.tr78040","id17885","",NA,"","","","1_of_1_in_tr78040 len=267 id=17885 tr=78040"
"6015","tr78047",0.999969207794674,19.7063408453044,2723.49468212943,NA,"salinity.id15120.tr78047","id15120","",21,"extracted_CDS Gene=Protein_phosphatase_1_regulatory_subunit_12A_ Match_Acc=Q6DRG7 gene=isogroup01511 length=2368 numContigs=1","","","1_of_1_in_tr78047 len=216 id=15120 tr=78047"
"6016","tr78131",0.998499975566678,14.3616720323602,1945.63905866388,NA,"salinity.id3612.tr78131","id3612","",NA,"","","","1_of_1_in_tr78131 len=254 id=3612 tr=78131"
"6017","tr78145",0.995833860335761,13.0255048291242,1751.17515279749,NA,"salinity.id3835.tr78145","id3835","extracted_CDS GOMatch=A7SFG7 GOTerms=GO:0007186,GO:0016021 Gene=HRH2_protein_ Match_Acc=Q7Z5R9 length=360 region=3 run=R_2010_02_19_08_49_25_ xy=2729_0173",NA,"","","","1_of_1_in_tr78145 len=221 id=3835 tr=78145"
"6018","tr78147",0.999872560949862,17.7020900404503,2431.79882332985,NA,"salinity.id36270.tr78147","id36270","",NA,"","","","1_of_1_in_tr78147 len=206 id=36270 tr=78147"
"6019","tr78152",0.999230573162402,0.347211681939524,0.342464876776293,NA,"salinity.id18864.tr78152","id18864","",NA,"","","","1_of_1_in_tr78152 len=470 id=18864 tr=78152"
"6020","tr78159",0.999093143073356,15.0297556339783,2042.87101159707,NA,"salinity.id7527.tr78159","id7527","",37,"extracted_CDS gene=isogroup00817 length=830 numContigs=2","","","1_of_1_in_tr78159 len=237 id=7527 tr=78159"
"6021","tr78178",0.998959628866236,4.09881447766086,4.4335643166984,NA,"salinity.id7244.tr78178","id7244","",NA,"","","","1_of_1_in_tr78178 len=266 id=7244 tr=78178"
"6022","tr78210",0.99999999580835,33.7360964792825,4765.36569372651,NA,"salinity.id28583.tr78210","id28583","extracted_CDS Gene=Transmembrane_7_superfamily_member_3_ Match_Acc=Q5FVF4 gene=isogroup00508 length=1261 numContigs=2",NA,"","","","1_of_1_in_tr78210 len=203 id=28583 tr=78210"
"6023","tr78243",0.997295244840524,3.83647699772664,4.14288779620058,NA,"salinity.id9041.tr78243","id9041","",NA,"","","","1_of_1_in_tr78243 len=243 id=9041 tr=78243"
"6024","tr78275",0.986427391629989,3.6852525039796,4.06226515116574,NA,"salinity.id27484.tr78275","id27484","extracted_CDS GOMatch=Q7ZX00 GOTerms=GO:0005488,GO:0005634,GO:0005643,GO:0005737,GO:0006606,GO:0006886,GO:0008565 Gene=Importin_alpha_3_protein_ Match_Acc=Q7ZX00 length=355 region=1 run=R_2010_02_19_08_49_25_ xy=0579_2823",NA,"","","","1_of_2_in_tr78275 len=208 id=27484 tr=78275"
"6025","tr78275",0.986427391629989,3.6852525039796,4.06226515116574,NA,"salinity.id27485.tr78275","id27485","",51,"extracted_CDS GOMatch=Q7ZX00 GOTerms=GO:0005488,GO:0005634,GO:0005643,GO:0005737,GO:0006606,GO:0006886,GO:0008565 Gene=Importin_alpha_3_protein_ Match_Acc=Q7ZX00 length=355 region=1 run=R_2010_02_19_08_49_25_ xy=0579_2823","","","2_of_2_in_tr78275 len=203 id=27485 tr=78275"
"6026","tr78294",0.968766960525551,2.69677764781018,2.79609625901771,NA,"salinity.id22765.tr78294","id22765","",NA,"","","","1_of_1_in_tr78294 len=325 id=22765 tr=78294"
"6027","tr78328",0.998212191903675,0.289703491467409,0.275840996700379,NA,"salinity.id28915.tr78328","id28915","",54,"extracted_CDS GOMatch=A7SH13 GOTerms=GO:0005488 Gene=Serine/threonine-protein_phosphatase_4_regulatory_subunit_4_ Match_Acc=Q8C0Y0 gene=isogroup01442 length=2955 numContigs=1","","","1_of_1_in_tr78328 len=218 id=28915 tr=78328"
"6028","tr7834",0.99977523810356,3.59003586680806,3.71551024442986,NA,"salinity.id28154.tr7834","id28154","",NA,"","","","1_of_1_in_tr7834 len=333 id=28154 tr=7834"
"6029","tr78341",0.986080912985578,3.96602260738766,4.48643760765129,NA,"salinity.id32636.tr78341","id32636","",NA,"","","","1_of_1_in_tr78341 len=234 id=32636 tr=78341"
"6030","tr78374",0.999978060802148,0.255365473874187,0.247316135354892,NA,"salinity.id11466.tr78374","id11466","extracted_CDS GOMatch=A7RNH6 GOTerms=GO:0004180,GO:0004181,GO:0006508,GO:0008270 Gene=Carboxypeptidase_A2_(Pancreatic)_ Match_Acc=Q6DHB8 gene=isogroup18573 length=391 numContigs=1",NA,"","","","1_of_1_in_tr78374 len=345 id=11466 tr=78374"
